"sno","LargeLS","Ruggedness","SmallLS","DisFromVill","WildPrey","D.0","lcl.0","ucl.0"
413,-0.196790175,-0.992715718,-0.232904202,-0.629143721,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
415,-0.196790175,3.380473762,-0.232904202,-0.736039841,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
416,-0.196790175,1.081282936,-0.232904202,-0.8602331,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
417,-0.018500508,-0.324043681,-0.080002201,-0.787802224,0.009826128,3.92506415396916e-05,1.96179714644875e-05,7.85306913136345e-05
418,-0.131603015,-0.539144693,-0.177028129,-0.565865696,0.009826128,3.92506415396916e-05,1.96179714644875e-05,7.85306913136345e-05
419,-0.131603015,0.872555287,-0.177028129,-0.276441685,0.009826128,3.92506415396916e-05,1.96179714644875e-05,7.85306913136345e-05
431,-0.196790175,-1.121776326,-0.232904202,1.357808728,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
432,-0.196790175,-1.316163908,-0.232904202,1.05870154,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
434,-0.196790175,-0.537020239,-0.232904202,0.517222533,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
435,-0.196790175,-0.771772455,-0.232904202,0.292582292,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
438,-0.196790175,-0.266683411,-0.232904202,-0.377617866,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
439,-0.196790175,3.533434482,-0.232904202,-0.636387163,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
440,-0.196790175,0.116780617,-0.232904202,-0.883189806,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
441,0.100730708,-0.172145188,-0.232904202,-1.177418709,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
442,-0.196790175,-1.214721208,-0.232904202,-1.166944778,0.271415828,4.597256273814e-05,2.53035224842541e-05,8.35249924601365e-05
443,-0.111211135,-0.589600487,-0.230188729,-1.139802288,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
444,3.7018477,0.026491303,7.32655401,-1.330837879,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
445,-0.022512025,-1.439382266,0.010548369,-1.252678777,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
446,-0.143971861,-0.853032838,-0.159168674,-0.947696575,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
447,-0.196790175,-0.778145819,-0.232904202,-0.602658219,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
448,-0.196790175,1.199190158,-0.232904202,-0.290223048,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
451,-0.196790175,0.156614138,-0.232904202,-0.505906942,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
452,-0.196790175,0.734465748,-0.232904202,-0.459069012,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
453,-0.131603015,-0.695292095,-0.177028129,-0.298905946,0.009826128,3.92506415396916e-05,1.96179714644875e-05,7.85306913136345e-05
454,-0.131603015,0.134307366,-0.177028129,-0.064191887,0.009826128,3.92506415396916e-05,1.96179714644875e-05,7.85306913136345e-05
461,-0.196790175,0.676574364,-0.232904202,1.865371757,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
462,-0.196790175,2.781377608,-0.232904202,1.674636841,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
463,-0.196790175,-0.920484267,-0.232904202,1.514338827,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
466,-0.196790175,-0.202418664,-0.232904202,1.194695727,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
467,-0.196790175,-0.179580778,-0.232904202,0.874686844,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
469,-0.196790175,1.919380216,-0.232904202,0.276397891,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
470,-0.196790175,-0.72237889,-0.232904202,0.015266987,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
471,-0.196790175,0.69516334,-0.232904202,-0.198645998,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
472,-0.196790175,0.377026287,-0.232904202,-0.45046661,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
473,-0.196790175,-0.605533895,-0.232904202,-0.675671505,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
474,-0.196790175,-0.522149058,-0.232904202,-0.862801864,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
475,-0.196790175,1.88326449,-0.232904202,-1.136692544,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
476,-0.196790175,-0.638994052,-0.232904202,-1.227555785,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
477,1.512896306,0.091287164,-0.232904202,-1.214827971,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
478,0.605067605,0.100316095,1.583329265,-1.143930068,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
479,-0.196790175,-1.491431399,-0.232904202,-1.160178392,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
480,0.405048884,-0.287927955,1.13026309,-1.064267587,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
481,-0.196790175,-0.748403456,-0.232904202,-0.769943983,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
482,-0.196790175,-0.898708609,-0.232904202,-0.47346238,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
485,-0.196790175,0.527331439,-0.232904202,-0.090283196,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
486,-0.196790175,-0.569949283,-0.232904202,-0.151142793,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
487,-0.130154412,0.139087389,-0.175774834,-0.116717796,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
488,-0.196790175,1.397826649,-0.232904202,0.006244349,0.009826128,3.92506415396916e-05,1.96179714644875e-05,7.85306913136345e-05
489,-0.131603015,1.49502044,-0.177028129,0.198032814,0.009826128,3.92506415396916e-05,1.96179714644875e-05,7.85306913136345e-05
494,-0.196790175,0.466784487,-0.232904202,2.072095752,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
495,-0.196790175,1.072785119,-0.232904202,1.816839862,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
496,-0.196790175,-0.986342355,-0.232904202,1.581764755,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
497,-0.196790175,-0.865779565,-0.232904202,1.371919177,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
499,-0.196790175,0.78917045,-0.232904202,1.052672638,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
502,-0.196790175,-0.127531644,-0.232904202,0.733360991,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
503,-0.196790175,0.758896974,-0.232904202,0.401764258,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
505,-0.196790175,0.795543813,-0.232904202,-0.221289007,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
506,-0.196790175,-0.503028968,-0.232904202,-0.486404455,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
507,-0.196790175,0.501837986,-0.232904202,-0.675613501,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
508,-0.196790175,-0.334134839,-0.232904202,-0.951514209,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
509,-0.196790175,0.72012568,-0.232904202,-1.146880004,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
510,-0.196790175,0.170954206,-0.232904202,-1.239602936,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
511,-0.196790175,-0.770710228,-0.232904202,-1.419282694,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
512,-0.196790175,-0.419113017,-0.232904202,-1.234450018,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
513,-0.196790175,1.45093801,-0.232904202,-1.270662497,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
514,-0.196790175,-1.319350589,-0.232904202,-1.247486794,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
515,-0.196790175,0.370652924,-0.232904202,-0.916896259,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
516,-0.196790175,-0.738843411,-0.232904202,-0.567018681,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
520,-0.196790175,-1.018740285,-0.232904202,0.251986341,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
521,-0.196790175,0.548575984,-0.232904202,0.203778797,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
522,-0.196790175,-0.740967866,-0.232904202,0.230946146,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
523,-0.130154412,-0.966160037,-0.175774834,0.330040088,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
524,-0.130154412,1.165198887,-0.175774834,0.490064653,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
528,-0.196790175,2.375606808,-0.232904202,2.133659688,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
529,-0.196790175,1.065880642,-0.232904202,1.845058392,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
530,-0.196790175,-0.872152928,-0.232904202,1.570670532,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
531,-0.196790175,1.038793847,-0.232904202,1.314736346,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
532,-0.196790175,0.817319471,-0.232904202,1.08285503,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
533,-0.196790175,-0.669798642,-0.232904202,0.882217941,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
534,-0.196790175,-0.805232613,-0.232904202,0.721503242,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
535,-0.196790175,-0.788768091,-0.232904202,0.610081598,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
537,-0.196790175,-0.752121252,-0.232904202,0.52120471,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
538,-0.196790175,-0.288459069,-0.232904202,0.294771068,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
539,-0.196790175,0.147054093,-0.232904202,-0.050572699,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
540,-0.196790175,2.071278709,-0.232904202,-0.389428264,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
541,-0.196790175,0.843344038,-0.232904202,-0.712781276,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
542,-0.196790175,1.158825524,-0.232904202,-0.986866092,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
543,-0.074550322,0.11571839,-0.232904202,-1.078431305,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
544,0.204918732,-1.307134976,-0.125329707,-1.400308165,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
545,-0.035438026,-0.12540719,0.088461547,-1.239997129,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
546,5.465689667,-1.095220645,2.787745845,-1.250435547,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
547,-0.196790175,-0.658114142,-0.232904202,-1.250441466,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
548,3.187036285,-0.821166021,1.572258491,-1.135320563,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
549,3.663849714,-0.085042555,1.826572953,-0.949031859,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
550,-0.196790175,1.514671644,-0.232904202,-0.747205089,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
553,-0.196790175,-0.827008271,-0.232904202,0.20433043,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
554,-0.196790175,-1.127087462,-0.232904202,0.504667548,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
555,-0.196790175,1.115805321,-0.232904202,0.598640533,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
556,-0.196790175,-0.916766471,-0.232904202,0.558772596,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
557,-0.196790175,-0.473286606,-0.232904202,0.581196609,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
558,-0.130154412,-0.760087956,-0.175774834,0.663927402,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
559,-0.130154412,-0.721847776,-0.175774834,0.800322884,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
562,-0.196790175,-1.416013267,-0.232904202,2.262770296,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
566,-0.196790175,0.130058457,0.393952225,1.069566112,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
567,-0.196790175,-0.151431757,-0.232904202,0.812687284,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
568,-0.196790175,1.151389933,-0.232904202,0.585580082,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
569,-0.196790175,0.12156064,-0.232904202,0.39925113,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
570,-0.196790175,-0.592787168,-0.232904202,0.267031962,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
572,-0.196790175,-1.23277907,-0.232904202,0.166079513,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
573,-0.196790175,-0.770710228,-0.232904202,0.144490052,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
574,-0.196790175,-0.008562195,-0.232904202,-0.098729341,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
575,-0.196790175,0.517771394,-0.232904202,-0.453847435,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
576,-0.196790175,-1.094689531,-0.232904202,-0.808954876,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
577,-0.196790175,0.068980392,-0.232904202,-1.164007863,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
578,2.038850825,-0.760087956,-0.232904202,-1.378336349,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
579,-0.196790175,4.419331987,-0.232904202,-1.053788921,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
580,-0.196790175,0.03923803,-0.232904202,-1.248255056,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
581,-0.196790175,-0.331479271,-0.232904202,-1.372502768,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
582,8.244334137,-1.235434639,4.270080612,-1.029313448,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
583,3.639557747,-1.288014886,1.813622237,-0.803099987,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
584,1.383747728,-0.682014255,0.610250069,-0.639580954,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
585,-0.196790175,1.393046626,-0.232904202,-0.472213511,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
586,-0.196790175,0.72596793,-0.232904202,-0.245301629,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
589,-0.196790175,-0.671923096,-0.232904202,0.6596919,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
590,-0.196790175,-0.313421408,-0.232904202,0.947777076,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
591,-0.196790175,-0.870559587,-0.232904202,0.913807827,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
592,-0.196790175,-0.055300193,-0.232904202,0.932891262,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
593,-0.130154412,-1.296512704,-0.175774834,1.003789166,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
598,-0.196790175,0.584160596,0.393952225,1.79099004,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
600,-0.196790175,-0.217820958,0.393952225,1.154940247,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
601,-0.196790175,-0.776552478,0.393952225,0.853246538,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
602,-0.196790175,0.03923803,-0.232904202,0.569019244,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
603,-0.196790175,-0.779208046,-0.232904202,0.310741208,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
604,-0.196790175,-0.344757111,-0.232904202,0.091522599,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
609,-0.196790175,0.910264353,-0.232904202,-0.257424541,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
610,-0.196790175,1.948060351,-0.232904202,-0.499451885,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
611,-0.196790175,1.044636097,-0.232904202,-0.854405437,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
612,1.286468428,1.718619271,0.06381341,-1.2088405,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
613,-0.196790175,-1.509489262,-0.232904202,-1.330653212,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
614,-0.196790175,-1.328910634,-0.232904202,-1.037117994,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
615,15.53181287,-0.896584154,11.66681934,-1.29089063,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
616,0.971341441,-1.317226135,0.650877718,-1.084982247,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
617,5.390139421,0.165111956,2.74743152,-0.871167514,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
618,-0.196790175,0.303201495,-0.232904202,-0.579277726,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
621,-0.196790175,-0.668736415,-0.232904202,0.021619057,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
622,-0.196790175,0.305857063,-0.232904202,0.256792416,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
624,-0.196790175,0.755179179,-0.232904202,0.822658115,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
627,-0.196790175,-1.168514323,-0.232904202,1.285473737,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
628,-0.196790175,-0.712818845,-0.232904202,1.347447255,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
631,-0.196790175,-1.116996303,-0.232904202,2.350060942,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
633,-0.196790175,2.628948001,0.029034472,1.666591991,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
634,-0.196790175,-0.844003907,0.393952225,1.329900344,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
635,-0.196790175,0.869368605,0.393952225,0.998425538,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
636,-0.196790175,-0.706976595,0.393952225,0.674612042,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
637,-0.196790175,-0.35484827,-0.232904202,0.362572249,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
638,-0.196790175,-0.257654479,-0.232904202,0.069581562,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
643,-0.196790175,-1.488775831,-0.232904202,-0.528631631,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
644,-0.196790175,-1.005993558,-0.232904202,-0.612395849,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
646,-0.196790175,-0.589600487,-0.232904202,-0.768646579,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
647,-0.196790175,0.533173689,-0.232904202,-1.040341379,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
648,-0.196790175,-0.966691151,-0.232904202,-1.097829621,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
649,-0.196790175,0.442353261,-0.232904202,-0.872956179,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
650,5.346792745,-0.104162645,3.961247814,-0.937269995,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
651,4.92502625,-1.461689037,3.642075331,-0.84122069,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
652,-0.196790175,2.460584986,-0.232904202,-0.595108181,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
653,-0.196790175,-0.637400712,-0.232904202,-0.369002442,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
655,-0.196790175,-1.56791176,-0.232904202,0.144629736,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
656,-0.196790175,0.926728875,-0.232904202,0.319836055,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
658,-0.196790175,-1.183916618,-0.232904202,0.758948018,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
661,-0.196790175,-1.089378395,-0.232904202,1.614679271,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
662,-0.196790175,-0.200825323,-0.232904202,1.638639807,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
666,-0.196790175,-1.439382266,0.029034472,2.278528542,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
667,-0.196790175,-1.120182985,0.029034472,1.928185746,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
669,-0.196790175,0.852904083,0.029034472,1.231278723,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
670,-0.196790175,0.079071551,0.393952225,0.885844989,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
671,-0.196790175,0.032333553,-0.232904202,0.54382286,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
