"sno","LargeLS","Ruggedness","SmallLS","DisFromVill","WildPrey","D.0","lcl.0","ucl.0"
672,-0.196790175,-1.638018756,1.492047606,0.207325349,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
673,-0.196790175,-0.010155536,-0.232904202,-0.119445185,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
674,-0.196790175,0.511929144,-0.232904202,-0.427115711,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
676,-0.196790175,0.757303633,-0.232904202,-0.854037287,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
677,-0.196790175,0.081196005,-0.232904202,-0.899275954,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
679,-0.196790175,-0.454166516,-0.232904202,-0.967137507,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
681,-0.196790175,-0.76221241,-0.232904202,-0.754607156,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
682,-0.196790175,-0.840817225,-0.232904202,-0.793767203,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
683,-0.196790175,-0.030337853,-0.232904202,-0.752688277,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
684,-0.196790175,1.753141655,-0.232904202,-0.616311735,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
685,-0.196790175,0.785983768,-0.232904202,-0.58241588,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
686,-0.196790175,0.383930764,-0.232904202,-0.522445288,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
687,-0.196790175,3.196708452,-0.232904202,-0.345256167,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
688,-0.196790175,1.313379585,-0.232904202,-0.096744171,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
691,-0.196790175,2.103676639,-0.232904202,0.635962197,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
692,-0.196790175,-1.190821095,-0.232904202,0.808009054,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
696,-0.196790175,1.780759563,-0.232904202,1.807445523,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
703,-0.196790175,0.691976659,0.029034472,1.531328186,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
704,-0.196790175,-0.051582398,0.029034472,1.177353606,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
705,-0.196790175,0.387648559,0.029034472,0.82373889,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
706,-0.196790175,-1.325723953,-0.232904202,0.47068291,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
707,-0.196790175,-1.286952659,1.492047606,0.118563286,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
708,-0.196790175,-1.323599498,-0.232904202,-0.231805553,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
709,-0.196790175,-0.38565286,-0.232904202,-0.578310592,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
710,-0.196790175,-0.162054029,-0.232904202,-0.913398241,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
711,-0.196790175,0.087038255,-0.232904202,-1.188497542,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
712,2.619517986,-0.472224378,-0.178490307,-1.254318288,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
713,0.867041985,-0.076013624,0.764196483,-1.055952839,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
714,0.240688097,1.215123566,0.177132175,-1.319731819,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
715,-0.196790175,0.759959201,-0.232904202,-1.100113099,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
716,-0.196790175,-1.522235989,-0.232904202,-1.063373846,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
717,-0.196790175,0.02755353,-0.232904202,-1.13938442,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
718,-0.196790175,-1.529140466,-0.232904202,-0.905677742,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
719,-0.196790175,-0.70485214,-0.232904202,-0.584849696,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
720,-0.196790175,-1.205161163,-0.232904202,-0.244615047,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
721,-0.196790175,1.051540574,-0.232904202,-0.18415201,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
722,-0.196790175,0.982495805,-0.232904202,-0.049145081,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
723,-0.196790175,-0.361221633,-0.232904202,0.154612405,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
724,-0.196790175,1.492895985,-0.232904202,0.39972937,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
730,-0.196790175,-0.14452728,-0.232904202,1.763326695,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
737,-0.196790175,-1.259334751,0.029034472,1.880455258,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
738,-0.196790175,-0.463195447,0.029034472,1.525629553,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
739,-0.196790175,-0.706445481,0.029034472,1.170884344,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
740,-0.196790175,-1.196132231,0.029034472,0.816259879,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
741,-0.196790175,-1.455315674,1.492047606,0.461822448,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
742,-0.196790175,-0.502497854,1.492047606,0.107701081,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
743,-0.196790175,1.122709798,-0.232904202,-0.24582722,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
744,0.006014322,0.295765904,-0.210031566,-0.598022605,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
745,-0.196790175,-1.589687418,-0.232904202,-0.946074821,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
746,-0.196790175,-1.330503975,-0.232904202,-1.264788667,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
747,-0.196790175,-0.440888675,-0.232904202,-1.337375799,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
748,-0.196790175,0.346221698,-0.232904202,-1.142218347,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
749,-0.196790175,-0.297488,-0.232904202,-1.217941266,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
750,-0.196790175,-1.711843548,-0.232904202,-1.295411419,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
751,-0.196790175,-1.121245212,-0.232904202,-1.234576681,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
752,2.141144522,-0.10044485,1.497060786,-1.328159025,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
753,-0.196790175,-1.002806877,-0.232904202,-0.986482553,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
754,-0.196790175,2.571587731,-0.232904202,-0.63323362,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
756,-0.196790175,0.295765904,-0.232904202,0.075885097,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
764,-0.196790175,-1.52382933,-0.232904202,1.797243858,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
773,-0.196790175,-0.756370161,0.029034472,1.562096541,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
774,-0.196790175,-0.541269148,0.029034472,1.212217779,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
775,-0.196790175,-0.361221633,0.029034472,0.863939464,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
776,-0.196790175,-0.184360801,-0.232904202,0.518111538,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
777,-0.196790175,0.621869662,-0.232904202,0.176300118,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
778,-0.019503387,0.442884375,-0.21285148,-0.158301005,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
779,-0.196790175,-1.255085842,-0.232904202,-0.478208084,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
780,-0.196790175,-0.607658349,-0.232904202,-0.76256204,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
781,-0.196790175,1.69790584,-0.232904202,-0.946828877,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
783,-0.196790175,-0.338914862,-0.232904202,-0.91427896,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
785,-0.196790175,0.545389302,-0.232904202,-1.108865839,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
786,-0.196790175,0.579380573,-0.232904202,-1.077403799,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
787,-0.196790175,0.475813419,-0.232904202,-1.018308008,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
788,-0.196790175,-0.445137584,-0.232904202,-0.828644397,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
789,-0.117785566,-0.11212935,-0.174417098,-0.534449824,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
791,-0.196790175,-0.99749574,-0.232904202,0.130939523,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
793,-0.196790175,0.845468493,-0.232904202,0.744390106,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
794,-0.196790175,-0.523742399,-0.232904202,0.93326178,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
795,-0.196790175,-0.313421408,-0.232904202,1.15707102,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
796,-0.196790175,1.518389439,-0.232904202,1.398736133,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
806,-0.196790175,0.608060708,-0.232904202,2.327660605,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
807,-0.196790175,-0.021840035,0.029034472,1.982338145,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
808,-0.196790175,-0.287396841,0.029034472,1.639238791,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
809,-0.196790175,-1.635363188,-0.232904202,1.29919828,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
810,-0.196790175,0.004715645,5.548963809,0.963508095,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
811,-0.196790175,-1.529140466,10.21895019,0.634275335,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
812,-0.051706958,-1.393706495,-0.216506924,0.315115211,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
813,0.00044277,-0.606596122,-0.210658214,0.012642586,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
814,0.06785855,0.945317852,-0.203034002,-0.260334229,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
815,-0.196790175,-0.067515806,-0.232904202,-0.478598725,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
816,-0.196790175,2.0670298,-0.232904202,-0.598913978,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
820,-0.196790175,-1.35174852,-0.232904202,-0.770765514,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
821,-0.196790175,1.21565468,-0.232904202,-0.754452083,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
822,-0.196790175,0.25540127,-0.232904202,-0.668862504,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
824,-0.117785566,0.908139899,-0.174417098,-0.326706608,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
825,-0.196790175,-0.175862983,-0.232904202,-0.04780743,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
827,-0.196790175,-0.124876076,-0.232904202,0.582653821,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
829,-0.196790175,-0.288459069,-0.232904202,1.229285267,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
831,-0.196790175,-0.077606965,-0.232904202,1.658785077,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
842,-0.196790175,-1.127087462,-0.232904202,2.086084274,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
843,-0.196790175,0.319134903,0.549569699,1.754117022,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
844,-0.196790175,0.26124352,0.549569699,1.427687412,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
845,-0.196790175,0.306388177,-0.232904202,1.108915561,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
846,-0.196790175,0.593720641,7.989547112,0.801059185,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
847,-0.126811481,-0.638462939,-0.224966666,0.509272384,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
848,-0.051706958,1.371802082,-0.216506924,0.241893582,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
851,-0.196790175,0.074291528,-0.232904202,-0.24677423,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
852,-0.196790175,0.866181924,-0.232904202,-0.289459522,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
853,-0.196790175,-0.37396836,-0.232904202,-0.254757524,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
854,-0.196790175,0.481124555,-0.232904202,-0.314821633,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
855,-0.196790175,-0.20932314,-0.232904202,-0.421117586,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
856,-0.196790175,0.244778998,-0.232904202,-0.410280241,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
858,-0.196790175,-0.147713962,-0.232904202,-0.231079907,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
862,-0.196790175,-0.227912117,-0.232904202,0.742575399,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
864,-0.196790175,-1.067602737,-0.232904202,1.375218323,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
865,-0.196790175,1.216185794,-0.232904202,1.703961006,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
866,-0.196790175,-0.889679677,-0.232904202,1.928662802,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
877,-0.196790175,-0.890741904,0.549569699,2.221394246,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
878,-0.196790175,0.005777872,-0.232904202,1.902854412,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
879,-0.196790175,-0.164709597,-0.232904202,1.592429271,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
880,-0.196790175,0.455099988,-0.232904202,1.292878172,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
881,-0.196790175,-0.146651734,-0.232904202,1.008178557,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
882,-0.126811481,0.141211843,-0.224966666,0.744121392,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
883,-0.104748134,-0.176394097,-0.222460076,0.509078247,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
885,-0.196790175,0.834315107,-0.232904202,0.175599331,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
886,-0.196790175,0.141211843,-0.232904202,0.106725661,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
887,-0.196790175,1.458373601,-0.232904202,0.065272666,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
889,-0.196790175,-0.643774075,-0.232904202,0.012211696,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
890,-0.196790175,-0.629965121,-0.232904202,-0.068667693,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
894,-0.196790175,-0.223132094,-0.232904202,0.242892677,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
895,-0.196790175,-0.08716701,-0.232904202,0.439468277,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
896,-0.196790175,0.054640325,-0.232904202,0.677580919,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
897,-0.196790175,-1.314039453,-0.232904202,0.944869755,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
898,-0.196790175,-1.596060781,-0.232904202,1.232623477,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
899,-0.196790175,0.212381067,-0.232904202,1.534928008,1.535766044,9.86998504294945e-05,5.0418012301983e-05,0.000193217860641869
913,-0.196790175,-0.022902263,-0.232904202,2.081172843,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
915,-0.196790175,-1.052731556,-0.232904202,1.508209304,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
917,-0.196790175,1.13917432,-0.232904202,1.008023484,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
918,-0.104748134,-0.011748877,-0.222460076,0.800721812,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
920,-0.196790175,-1.462751264,-0.232904202,0.517339725,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
921,-0.196790175,-0.32245034,-0.232904202,0.460829271,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
925,-0.196790175,0.309574858,-0.232904202,0.284874814,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
926,-0.196790175,-1.144614211,-0.232904202,0.291321585,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
928,-0.196790175,0.336661653,-0.232904202,0.445923334,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
930,-0.196790175,-1.077693896,-0.232904202,0.729563481,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
931,-0.196790175,-0.712818845,-0.232904202,0.938923716,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
932,-0.196790175,0.406768649,-0.232904202,1.179773217,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
949,-0.196790175,0.98037135,-0.232904202,2.008876916,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
950,-0.196790175,0.082789346,-0.232904202,1.748578198,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
951,-0.196790175,-0.33572818,-0.232904202,1.508080274,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
954,-0.196790175,0.621338548,-0.232904202,0.962879517,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
955,-0.196790175,0.761552542,-0.232904202,0.863119117,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
957,-0.196790175,2.464833895,-0.232904202,0.775118213,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
958,-0.196790175,-1.439382266,-0.232904202,0.79340616,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
959,-0.196790175,2.486609553,-0.232904202,0.693285896,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
960,-0.196790175,0.451382193,-0.232904202,0.638955932,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
961,-0.196790175,0.782797086,-0.232904202,0.644312458,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
964,-0.196790175,-1.546667215,-0.232904202,0.890738664,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
966,-0.196790175,0.454037761,-0.232904202,1.222000392,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
967,-0.196790175,0.118905072,-0.232904202,1.43934037,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
985,-0.196790175,-0.057424647,-0.232904202,2.008766826,-0.949336105,2.19848206027912e-05,6.85009396137151e-06,7.05584973961641e-05
986,-0.196790175,0.428544307,-0.232904202,1.787660116,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
989,-0.196790175,1.303288426,-0.232904202,1.298508146,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
990,-0.196790175,0.185825387,-0.232904202,1.211361919,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
992,-0.196790175,-0.770710228,-0.232904202,1.130125034,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
994,-0.196790175,0.685072182,-0.232904202,1.039947191,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
995,-0.196790175,-0.811074863,-0.232904202,0.993341278,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
999,-0.196790175,-0.426548608,-0.232904202,1.226568532,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
1021,-0.196790175,0.107751686,-0.232904202,2.08085086,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
1026,-0.196790175,0.054109211,-0.232904202,1.514080766,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
1027,-0.196790175,-0.077606965,-0.232904202,1.485162632,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
1029,-0.196790175,-1.486120263,-0.232904202,1.388704929,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
1030,-0.196790175,0.666483205,-0.232904202,1.347916025,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
1059,-0.196790175,2.559372118,-0.232904202,1.981563964,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
1060,-0.196790175,0.137494048,-0.232904202,1.912174174,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
1063,-0.196790175,0.161925274,-0.232904202,1.813599904,-0.818541255,2.37929834990989e-05,7.95312250664507e-06,7.11803525364278e-05
